;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
2001-12-31;0,982812;0,798156;-6,354148;-11,403367;-16,575851;-6,701735;0,926554;0,932316;-2,230725;0,974215;-2,128909;-5,324108;1,02406
2002-01-31;1,011212;1,079881;1,802977;1,386454;-13,024507;3,265789;1,030405;1,037343;1,266928;1,035235;3,53507;7,297432;0,999311
2002-02-28;0,991394;1,044337;9,051802;-0,925579;2,493645;-0,228764;0,999302;0,991271;-1,457436;1,010712;1,124591;2,763523;1,001442
2002-03-31;1,032894;1,002652;-9,588877;-3,946091;-0,621733;-4,416313;0,970363;0,981424;-0,878278;0,996356;-0,449481;1,301377;0,998007
2002-04-30;1,045482;0,953947;1,347229;4,417242;11,933066;3,432141;0,988775;1,016294;2,492546;1,004196;0,931472;3,578413;0,990319
2002-05-31;0,994301;1,015214;12,940145;-0,40733;-19,23126;13,587271;1,012774;1,014477;0,729737;0,998541;-0,0464;-0,001818;0,99309
2002-06-30;0,991403;1,10192;-5,617107;-1,018638;6,056786;-10,700032;0,946182;0,944082;-5,333074;0,976696;-2,522241;-4,111451;1,00372
2002-07-31;0,993991;1,015486;1,472563;10,159587;0,916838;3,020246;1,055257;1,077789;2,346263;1,012026;0,500211;0,782422;1,002888
2002-08-31;0,997519;0,987509;2,191433;-3,707582;-10,029691;-1,267041;0,980308;0,975916;0,075168;0,997166;-0,097137;-4,687697;1,002832
2002-09-30;1,00597;1,02149;-4,275319;0,426348;-0,071269;-5,787942;0,998971;0,984786;-1,231775;0,987732;-1,134027;-1,532308;1,002933
2002-10-31;1,011799;0,953259;1,956763;2,376083;4,517607;4,94357;1,044781;1,038044;8,476663;1,030364;2,833945;7,421492;0,999358
2002-11-30;1,014618;0,942575;-6,318664;-2,761176;0,634423;-7,111553;0,962106;0,96352;-2,453113;0,999292;-0,012656;1,600212;0,996152
2002-12-31;0,982438;1,045022;-7,582382;0,870343;3,939971;-4,104948;0,986029;0,995277;2,272462;1,006316;0,59359;-2,033517;0,995806
2003-01-31;0,969721;1,021649;2,752091;-3,444725;2,237118;4,642829;1,01921;1,025779;0,10951;1,002261;0,3449;3,688893;1,007958
2003-02-28;0,991882;0,985534;3,003485;-0,011587;-7,379411;4,84734;1,008573;1,017734;1,230133;0,996626;-0,217273;-2,931943;1,002613
2003-03-31;1,002202;1,002892;6,659009;1,941552;-2,160741;4,678172;0,963471;0,958737;-2,885231;0,972117;-3,279637;-3,363742;0,997993
2003-04-30;1,012095;1,010093;8,207975;5,325589;1,235164;2,000651;1,040704;1,035732;6,540858;1,026087;3,326998;1,492317;0,994347
2003-05-31;1,007956;0,985202;-1,447854;-4,11521;-1,953014;-1,16482;0,961016;0,972705;-1,572673;0,983221;-1,834993;-0,492621;1,003397
2003-06-30;1,005473;0,995505;-12,436046;-3,338179;-1,693067;-5,147413;1,004436;0,978391;-1,715396;1,000157;-0,053696;1,790891;0,9981
2003-07-31;1,000377;0,983284;4,646109;3,686757;0,047266;1,095141;1,026333;1,034597;3,434034;1,014793;1,897652;6,2556;0,998938
2003-08-31;0,963019;1,014863;-8,655764;-8,58409;3,25097;-3,225123;0,890035;0,899704;-4,547957;0,970486;-2,737708;2,375546;0,997905
2003-09-30;0,98797;1,015236;1,42373;2,993953;4,789738;-0,907483;1,021054;1,014158;1,226984;1,019205;2,197416;-1,390711;0,997709
2003-10-31;0,990512;0,780513;8,468394;5,959744;-1,945485;9,716263;1,018292;1,01502;2,76242;1,008435;0,434993;-1,654795;1,00242
2003-11-30;0,987627;0,987006;-14,289707;-3,880546;0,646875;-2,046095;0,927919;0,9433;-9,470361;0,973105;-2,385167;-8,558792;1,003253
2003-12-31;1,023529;1,015788;-1,938204;-0,502402;-5,555529;4,474367;1,014295;1,031904;-0,798386;1,012025;1,197031;2,097063;1,000374
2004-01-31;0,994506;0,985015;-5,762468;-3,988995;-18,918189;0,725206;0,978283;0,98643;-0,483904;0,997408;-0,325717;-3,872633;1,006814
2004-02-29;1,021551;1,009631;13,089481;1,000732;10,880934;-3,105237;0,987035;0,994854;-1,070232;0,998941;-0,338331;3,452281;1,001363
2004-03-31;0,982439;0,990019;0,045848;6,029993;-1,316189;-3,596249;1,031575;1,071926;2,760999;1,015076;1,21882;2,109227;0,997061
2004-04-30;0,999831;1,013911;6,171253;-0,280152;-3,844471;0,910516;0,993309;0,995513;-0,562195;0,995247;-0,758371;-0,898096;0,992479
2004-05-31;1,028114;1,007012;-5,055685;-4,172415;6,17042;-9,841595;0,9091;0,921822;-9,158506;0,946944;-6,610494;-5,297208;0,99391
2004-06-30;0,99761;0,979388;6,43498;4,492507;4,138256;4,672868;1,062753;1,088328;2,535173;1,038072;3,433431;1,205349;1,003165
2004-07-31;1,005442;1,013687;-3,758895;-2,201408;-4,240213;-0,925513;0,994607;0,98599;-0,144034;0,981459;-0,892252;-2,895454;0,99826
2004-08-31;0,990854;0,984091;-2,824;-0,692855;3,999767;-1,458975;0,984264;1,002644;-2,815872;0,999988;-0,036309;0,301619;1,002206
2004-09-30;0,987354;1,005088;4,808947;2,318224;-3,33234;5,840916;1,010704;1,020091;2,576363;1,017667;1,849279;2,811378;1,003008
2004-10-31;0,959047;1,031058;-9,681672;-5,548885;0,267951;-5,532093;0,964272;0,946128;-3,041131;0,979124;-3,267165;-0,636225;0,997516
2004-11-30;1,007309;0,980347;4,942808;0,927828;-1,400609;5,263982;1,012883;1,003606;0,801675;1,008132;0,519547;-0,222106;1,006196
